,tweet,still_exists,in_english,sarcasm,additional_comments,antisemitism_rating,disagree_with,sentiment_rating,calling_out,is_about_the_holocaust,ihra_section
789,@LorenaHl97 @kikeflores05 todo menso el kikes,True,False,False,No comments.,3,False,3,False,False,13
790,@rahulroushan I think @mirchagalib kikes it. I heard its good.,True,True,False,probably misspelling of likes,2,False,3,False,False,13
791,💐 EXPLAIN THIS: #TIL The saddest thing about kikes by and large is (((THEM))) ! Bad :) 2⃣ 🐆 🔰 🐨 🐝 ↪ 👬 💛 🐒 👆 🐯 🐵,True,True,False,bot that sends out a lot of gibberish messages but this sentence is more coherent than others with an antisemitic message,5,False,1,False,False,0
792,🔣 Guess what? #MAGA The limit of kikes (I heard this from a friend) is 100% the fault of the sale of drugs :) Won't hear this on mainstream media! !,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
793,"3 years ago today: I took the floor at the UN to ask Arab states &amp; Iran why they pushed out 850,000 of their Jews. Communities dating back 2,500 years were destroyed.

The regimes tried to silence me. But in the end this was seen 8 million times. 

Full: https://t.co/6zxDZ4fYWZ https://t.co/1OwreFoRjQ",True,True,False,No comments.,1,False,3,True,False,13
794,"#Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is copying South Africa very well

#SobatPalestinaINA 
#IsraeliCrimes
https://t.co/vYnnnQIG8U",True,True,False,3.1.7 and 3.1.10,5,False,1,False,False,10
795,"@officialACV @BillyOw53223642 @CooperPatrick2 @latimes @latimesopinion 71% of Jews, 85% black, 67% Latinos 73% Asians vote Democrats so you are wrong again.  I don't think you have been right one time. https://t.co/ilrLV3d3F3",True,True,False,No comments.,1,False,3,False,False,13
796,"RT @conradhackett: US adults with post-secondary degrees
Hindus 96%
Jews 75%
Muslims 54%
Buddhists 53%
Religious ""nones"" 44%
Christians 36% https://t.co/GLWRTB9x6f",True,True,False,No comments.,1,False,3,False,False,13
797,"@Book_Em_Dano_83 @RabbiJill ""Bernie Bro"" is a slur.

Your sentence is like saying ""Gooks and Kikes act the same""

You have internalized your bigotry so deeply you casually use insults without even realizing it.",True,True,False,about slurs,1,False,3,False,False,13
798,"(4/5)
Repeatedly talking about all thieves being ""N*gg*rs"" &amp; naming ""The Jews,"" before remember to use his code words. Only to go back to naming ""them.""

Nobody tells him what to do!

Now he's defaming, with obscene vulgarity, other #dLive creators, just like he did YT.",True,True,False,No comments.,1,False,3,True,False,13
799,"Finally she is actually labeled Polish after years of being claimed by the Jews. She represents the ethnic Poles who also perished in extermination camps. Article only mentions Jewish deaths. Again, the “others” are neglected to be honored.",True,True,False,"""being claimed by the Jews"" implies an active and intentional part of ""the Jews."" 3.1.2 in combination with 3.1.5. + Jews and Poles are seen as exclusionary categories",4,False,2,False,False,2
800,"THIS WILL BE CALLED 

OPERATION FUCK PORNHUB AND FUCK CHILD TRAFFICKING KIKES

A thread",True,True,False,1.0 and 3.1.2,5,False,1,False,False,2
801,🌏 FYI #MAGA The limit of kikes getting a taste of their own medicine should have been cucks rawr xd Angry :( 🗼 💑 🗿 👽 🚖 🙌 🐻 🌑 💀 🙆 🎡 💅,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
802,"1940s: US Govt bans Jews fleeing genocide in Germany—citing national security 

2020s: US Govt bans Muslims fleeing genocide in Myanmar—citing national security

Whatever happened to “Never Forget?” https://t.co/GYBQEIjgfK",True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,1,True,3,False,False,13
803,"@Queen1Tiger @jaycee1001 Rape isnt classed as rape if they are non Muslim, anyone who is an infidel is below Jews and pigs.

They mean forbidden within their religion. 

Even then, they cover their women head to toe in black and encourage them to live in dessert heat. #bastards.",True,True,False,No comments.,1,False,2,False,False,13
804,"List of ""ZioNazis"" &amp; Keir #Starmer as ""Star-of-David-Mer"" 🤦
#LabourAntisemitism https://t.co/cSHeTevibd",True,True,False,No comments.,1,False,3,True,False,13
805,🈳   #randum The saddest thing about kikes unfortunately is evidence of the inability of politicians to recognise the needs of a modern Australia :) Fad,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
806,💪 #unpopularopinion #MAGA The media's one-sided view of kikes (As of 2013) provides conclusive evidence of cuckolds . Mad ? 🍐 © 👘 👔 🐹 ↪ 👄 🐚 ✊ 🌍,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
807,I really hope Trump and the neocon Zionazis take this on the chin or this will turn very very very ugly for everyone...,True,True,False,No comments.,5,False,1,False,False,10
808,@stone_toss Agreed abandon the kikes to there fate,True,True,False,No comments.,5,False,2,False,False,0
809,"God Wants You To Ignore Doctors And Listen To Trump, Says Jews For Jesus Guy https://t.co/uWHOFLmMWU",True,True,False,No comments.,1,False,2,False,False,13
810,"@ResistsSerena People at a KKK rally hate black people, Catholics, and Jews. At a Trump rally they hate everybody.",True,True,False,No comments.,1,False,3,True,False,13
811,People think that Hollywood is run by Jews but it’s actually run by pedophiles and serial rapiats of all ethnicities and religions,True,True,False,No comments.,1,False,3,False,False,13
812,“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. https://t.co/RgphLxIY6g,True,True,False,No comments.,1,False,3,True,False,13
813,".@wilmu grad &amp; graphic designer Qusai Alqatawni tweeted hatred and bigotry in two languages: ""Beside el Yahood [the Jews] yel3an abuhom [may He curse their fathers] they were born with evil hearts, manayak wa7ed wara wa7ed [fagg*t one behind the other].”
https://t.co/kUiuNvZcuR https://t.co/paclQQF3CJ",True,True,False,No comments.,1,False,3,True,False,13
814,"La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo que es momento para destacar todas las buenas acciones que hace el empresariado en Colombia. Sobre todo en estos momentos difíciles.",True,False,False,No comments.,3,False,3,False,False,13
815,@Vandalay_Inc @bungarsargon It’s a bad move for the far left to expel Jews from their movements. Nearly every single one in the past decade has failed in no small part due to their refusal to meaningfully include us,True,True,False,No comments.,1,False,3,False,False,13
816,"Communism, Zionism, and the Jews: A Brief Romance.

Communist parties worldwide, including in the U.S. and Palestine, took their orders from Moscow, which meant that, with one consequential exception, they opposed Zionism.",True,True,False,No comments.,1,False,3,False,False,13
817,‘F**k Kikes’ spray-painted on Los Angeles synagogue https://t.co/UQCT76yu27,True,True,False,No comments.,1,False,3,True,False,13
818,How chilling to hear Bill Wilhelm—aka Bill de Blasio—speak of rounding up the Jews. But the congruence between the Nazis and the Left goes beyond anti-Semitism. See items 7 and 11-17 of the Nazi platform. Wouldn’t the Left be on board for most of this? https://t.co/LCsEQoS5mO,True,True,False,No comments.,1,False,3,True,False,13
819,⚠ Hear me out; #TIL The desperate state of kikes in most cases is evident due to (((THEM))) xD #altfacts ? 💺 🔂 🔸 👽 🐷 🌅 🌞 👕 🌴 🏪 🚣 🎩,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
820,"People actually believe Germany was totally normal, then decided to hate Jews for no reason for a few years, then went back to being normal again. https://t.co/aEzzr0IYxu",True,True,False,the user has posted many antisemitic tweets. This tweet can be read as a threat in response to @lander,2,False,3,False,False,13
821,"Labour are institutionally racist against Jews, whites and now @patel4witham.

Labour turn a blind eye to Pakistani Rape, Grenfell fraudsters and foreign criminals.

Labour are sinister TRAITORS to native Britons and Britain.

#LabourAreFinished",True,True,False,No comments.,1,False,3,True,False,13
822,5 kikes,True,True,False,user writes mostly in Spanish but this seems to be a misspelling of likes,1,False,3,False,False,13
823,"A timely article calling out American Jews for their continual support of the Left in spite of it's rampant anti-semetic and pro-Islamist stances.  I've never understood why.  What say you?
 https://t.co/q9bFUayHys",True,True,False,No comments.,1,False,3,True,False,13
824,"Laura Loomer to the gatekeeper Muslim man, “It says it’s a free public event, but you aren’t allowing Jews &amp; Christians in.

Well I’m going in anyway.”

He tries to 🛑 her. She says, “What R U going to do, call the Sharia Police?”

Plz Support today https://t.co/iGp2WEY628
PLZ RT https://t.co/KuIO0PMyzZ",True,True,False,anti-Muslim,1,False,3,False,False,13
825,".@utarlington accounting student Adham Asi celebrated murder of Jews on Twitter: “2 Palestinians walk into a Jewish temple with axes and kill 7 and injure 10 😏👌❤️ #FreePalestine #Jerusalem.""""
#Sickening
https://t.co/VBYUuXdSAe https://t.co/Lnf8eJywIr",True,True,False,No comments.,1,False,3,True,False,13
826,"Since the Zionazi's block medical supplies going in to the State of Palestine and specifically GAZA, how is it that the  https://t.co/Sl0JOXWECF",True,True,False,No comments.,5,False,1,False,False,10
827,alle accounts die hier mit antideutsche = faschisten (wahlweise zionazis) kommen werden einfach komplett weggeblockt. deren fans inklusive. und da sind einige dabei die bisher eigentlich ganz smart rüberkamen.,True,False,False,No comments.,1,False,3,True,False,13
828,alle accounts die hier mit antideutsche = faschisten (wahlweise zionazis) kommen werden einfach komplett weggeblockt. deren fans inklusive. und da sind einige dabei die bisher eigentlich ganz smart rüberkamen.,True,False,False,No comments.,1,False,3,True,False,13
829,🐺 Hear me out; #MAGA The Australian dream of kikes undoubtedly could have been due to cucks rawr #altfacts ? 6⃣ 😾 🙀 🔽 6⃣ 🐫 🚎 🚽 🔥 🚆 💱 👘,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
830,"Actually Jews seem rather searchable on their history of Patricide. The Mass Murder of Jews by Jews is found in WW2, Post WW2, the Bible, likely the Koran as well, not sure about that being found in the Torah or Talmud as that seems a rather dark, evil label.",True,True,False,"3.1.3 Accusing Jews as a people of being responsible for real or imagined wrongdoing committed by a single Jewish person or group, or even for acts committed by non-Jews",5,False,1,False,False,3
831,🔤 BREAKING NEWS!!! #TIL The media's love affair with kikes in the near future provides conclusive evidence of the recent hike in petrol prices xD #FAKENEWS,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
832,"She's not holding all Jews collectively responsible for actions of #Israel but self appointed leaders &amp; supporters of the #apartheid regime &amp; illegal settlements. 
By the way thanks for accepting that Israeli actions against #Palestinians are despicable.",True,True,False,3.1.7 apartheid,5,False,1,False,False,7
833,"""God sent a plague because  king David who conducted a census by seperating the Israeli people and Jews, so God punished them with a deadly plague and once David realise his mistake and begged for forgiveness, God stopped the plague"" for this wretched MCs everything is politics. https://t.co/kOqWzAyIdu",True,True,False,No comments.,2,False,2,False,False,13
834,"On #HolocaustRemembranceDay, #WeRemember the genocide of over six million Jews by the Nazi regime. We must never stop fighting against hate, bigotry &amp; other-ing in our society. Antisemitism, racism and all forms of prejudice must be defeated. #NeverAgain https://t.co/EpRzTuTJVX",True,True,False,No comments.,1,False,3,False,True,13
835,"Today on #YomHashoah we remember the 6 million innocent Jews that lost their lives during the Holocaust, the families that lost their loved ones, the resilience of the survivors, and the heroism of those that risked their lives to save the innocent. #HolocaustRemembranceDay https://t.co/xRQ6jEJNlr",True,True,False,No comments.,1,False,3,False,True,13
836,Mike Pence didn’t wear a mask at the Mayo Clinic and Bill DeBlasio told Jews he might arrest them if they don’t shape up. Only one of these will get coverage. Y’all I might just actually be most angry at our crisis of information and accountability and how journalism has failed,True,True,False,the users shows contempt for Blasio in other tweets,1,False,3,True,False,13
837,The late King of Iran Reza Shah Pahlavi helped pull millions of religious minorities including Jews living in Iran out of horrific poverty during his reign &amp; protected them from physical harm. TODAY those who disrespect &amp; call him anti-Semitic or pro-Nazi today are 100% IDIOTS! https://t.co/2k6l6VU9vu,True,True,False,No comments.,1,False,3,False,False,13
838,"Progressive Jews, unite! 

This Wednesday night (Feb 26th, 9pm ET) is our first #JewsForBernie Organizing Call --&gt;

Register here to learn more: https://t.co/YsAWBy7z8q

Together, we will elect the #FirstJewishPresident in the history of this country. If not now, when? https://t.co/K7pBkgbIgv",True,True,False,No comments.,1,False,4,False,False,13
839,"This Fake #Arab TV &amp; all ZioNazi media are screaming but #Assad &amp; #Putin have all rights under international law to kick out foreign invaders - Turkey, the USA and ZioNazi Israel NOW. Why don't they? (33 Turkish soldiers killed in Syrian air raid in Idlib https://t.co/0dSC4hk9UF",True,True,False,No comments.,5,False,1,False,False,10
840,ZioNazis,True,True,False,No comments.,5,False,1,False,False,10
841,"Days After Pledging To Give Muslims Free Meals, Leftist Mayor Bill De Blasio Threatens To Round Up Jews.  His Real Last Name is actually. “WILHELM.” Interesting. https://t.co/4mECxqKrFz",True,True,False,No comments.,1,False,3,True,False,13
842,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with ‘very big sanctions’ unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,True,True,False,No comments.,5,False,1,False,False,10
843,The next fucker that kikes my charcoal off my back stoop is getting shot #Covid_19,True,True,False,probably misspelling,2,False,3,False,False,13
844,"hi! i need your help!
i would need to reach 500 kikes on this post (｡･ω･｡)ﾉ♡

like for like! thanks ( ◜‿◝ )♡
#werewolfonline #wwo https://t.co/RsxN7cYtmD",True,True,False,typo? User reposts tweets in at least 6 different languages..,2,False,3,False,False,13
845,"This a man that hates Jews and supports Iran.
Disgraceful &amp; he’s actually a British MP. 
Who’s voting for these traitors? https://t.co/s9X2RFCZTz",True,True,False,No comments.,1,False,3,True,False,13
846,Huevos Kikes anunció que entregará un millón de huevos a familias necesitadas en el Norte del Cauca y Santander  https://t.co/606JXL9GDh,True,False,False,No comments.,3,False,3,False,False,13
847,"God loves all human beings dearly. He sent His only Son to die for the world not just the Jews or Christians alone.
Some people forget their house help is also amongst the people that Jesus came to die for, so they ill-treat them whereas Jesus loves the fellow so much that (1/2) https://t.co/d6T6dPSX0N",True,True,False,No comments.,1,False,3,False,False,13
848,9⃣ Please Retweet: #MAGA The Australian dream of kikes today provides conclusive evidence of the inability of politicians to recognise the needs of a modern Australia,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
849,"Jews say NO to antisemitism, but we also MUST say no to racism and Islamophobia and xenophobia — and sometimes we have to say NO to those last three things extra loud within our community because some of our people do not see that the fights against all four are deeply connected. https://t.co/ilbi4lI2HJ",False,True,False,No comments.,3,False,3,False,False,13
850,💎 Guess what? #Syria The basis of  kikes being rife with corruption provides conclusive evidence of the sale of baguettes rawr xd #altfacts :) ⏫ 🙌 ➡,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
851,"@sanjep @joshtpm ""Fauci or the Jews."" It's one or the other. Choose.",True,True,False,No comments.,5,False,1,False,False,2
852,"Leftists are the same the whole world over. 

Jews - targeted 
Muslims - encouraged. 

Corbyn. Clinton. De Blasio. Khan. 

And yet no Jewish organisation speaks this truth plainly for fear of causing offence. https://t.co/jrrl0q5ZOz",True,True,False,No comments.,1,False,3,True,False,13
853,"Jews don’t control the BBC, and no one is “Force feeding” the Holocaust down people’s throats.",True,True,False,No comments.,1,False,3,True,False,13
854,"They better shut that shit down.  Christians and Jews couldn’t worship at their places of worship, then muzzies shouldn’t be allowed to either",True,True,False,No comments.,1,False,3,False,False,13
855,"While #Putin looks on and does nothing as usual - abandoning his allies to the ZioNazis..(‘Look Closely, We See You’: IDF Tweets Cryptic Warning to Syrian Army Over Hezbollah Ties): https://t.co/cpDHicgRd1 #CapeTown #SouthAfrica",True,True,False,No comments.,5,False,1,False,False,10
856,"90,000 Jews Gather to Pray and Defy a Wave of Hate https://t.co/ZPyWNQG4R7",True,True,False,No comments.,1,False,3,True,False,13
857,"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""

Hard left = Far-right, two cheeks of the same arse.

#LabourAntisemitism",True,True,False,No comments.,1,False,3,True,False,13
858,Zionazi lebensraum #IsraeliApartheid,True,False,False,No comments.,5,False,1,False,False,10
859,"⤴ Without a doubt, #MAGA The problem with kikes by and large provides conclusive evidence of the bourgeoisie :) Fad ! 🚉 🐉 💗 🎫 🔟 🏡 🌸 🆖 🏢 🔟 🐝",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
860,"325m Americans are the survivors of judaism and prisoners of the World Auschwitz guarded by the jews together with all other 7,200m nationals in their national barracks of the same concentration camp #Grishenkoff @realDonaldTrump @CNN @NBC @ABC @nytimes @guardian @time @Reuters",True,True,False,No comments.,5,False,1,False,True,2
861,🚐 RT This: #MAGA The issue of kikes in the near future is evident due to cucks :) Angry ! 📶 🔻 ™ 🆗 🔟 🚁 🚥 #⃣ 👛 🌔 🎫 👍,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
862,"La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo que es momento para destacar todas las buenas acciones que hace el empresariado en Colombia. Sobre todo en estos momentos difíciles.",True,False,False,No comments.,3,False,3,False,False,13
863,"Gantz Meets with Lieberman to Discuss Forming Government for Arabs &amp; Jews, Contrary to His Former Declaration
https://t.co/u7WXgmWdM3",True,True,False,No comments.,1,False,3,False,False,13
864,"Yes. Allowing the ones that refuse to be puppets to defend themselves is selfish paranoia. Hitler knew the Jews were just using selfish paranoia, that's why they weren't allowed to defend themselves.",True,True,True,"other posts show that the user is calling out antisemitism although mostly from Muslims and the left. The user is explicitly anti-liberal, against socialism, and pro-Trump",2,False,3,False,True,13
865,"👒 Without a doubt, #randum The desperate state of kikes (citation needed) could have been due to the alt-right xD Mad . 🎲 🐌 ⏪ 🗼 💇 © 👂 👕 👓 👂 🈚",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
866,@Never_Again2020 @Nowreally1 yeah and your Gnasher jews lapdog and puppet.. https://t.co/nEMdAhB8iV,True,True,False,"open denial of antisemitism is a strong hint of antisemitism. A look at other tweets from this user confirms this ""because the World and especially the US have made Israel untouchable""",1,True,2,False,False,13
867,@JThomasReese Do you remember when Nazis were pushing over/vandalizing Jewish headstones and Trump said Jews were doing it themselves to make him look bad? Throwing paper towels at Puerto Ricans? Shithole countries? Remember when he wanted to buy Greenland? Remember Space Force?,True,True,False,No comments.,1,False,3,True,False,13
868,What happened to the Jews in Germany in the 1930s is happening to Muslims in India today.,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,1,False,3,False,False,13
869,Exactly!Again the strangulation of ZioNazis Not a real peace deal”A FARCE-USA hasn’t been an honest broker in decades-How could they when there r 350 Zio 501c grps( milking US tax $)&amp; lobbyist grps who bully US govt-Lying Trump must abide by his boss weasel Adelson &amp; foreign Zios,True,True,False,No comments.,5,False,1,False,False,10
870,🐌 The TRUTH is out!! #TIL The best thing about kikes undoubtedly was due to cuckolds xD Rad :) 💜 🐾 🚢 🚨 🐀 ❤ 🉐 👏 ▶ 👢 🌍 🔰,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
871,@PSCBrixton @imemcnews IDF = zionazis - #BDS is the answer,True,True,False,No comments.,5,False,1,False,False,10
872,"I do not look down on niggers, kikes, wops or greasers.
Here you are all equally worthless!
「黒豚、ユダ豚、イタ豚を、俺は見下さん　すべて平等に価値がない！」",True,True,False,bot,5,False,2,False,False,0
873,"Jewish Americans need to appreciate the horror of this.

Your parents spent the ‘80s helping Russian Jews, who just escaped death, find lives here. My mother, and maybe yours, volunteered countless hours teaching them English. 

@BernieSanders was the evil they were running from.",True,True,False,No comments.,1,False,3,False,False,13
874,@domenictiso4 @RightWingWatch Jewchristian zionazis sects!,True,True,False,No comments.,5,False,1,False,False,10
875,arrêtez de financer les armes des nazis stop à tous les produits zionazis https://t.co/O4aYXaut3P,True,False,False,No comments.,5,False,1,False,False,10
876,"Es tiempo de quedarnos en casa, de cuidarnos y de alimentarnos bien.
En Kikes nos comprometimos a acompañarte siempre, por eso en estos momentos, seguimos trabajando para estar cerca a ti y a todos los que cuidas. Cuenta con nosotros.
#HuevosKikes #AmorQueAlimenta #QuédateEnCasa https://t.co/G8H0UIyise",True,False,False,No comments.,3,False,3,False,False,13
877,"🐋 Without a doubt, #lol The media's biased view of kikes in the last decade will be the alt-right :) #prank ? 🙅 ✨ ▶ 👰 🐂 ⚠ 👍 ↔ ↕ 🌀 🌝 ✨",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
878,"Among the graffiti spray painted on the Etz Chayim Synagogue were ""F--- Kikes,"" ""Gas Em All,"" ""White Power,"" ""Jew Scum,"" and “Holohoax.” https://t.co/Z9cSMG1Mok",True,True,False,No comments.,1,False,3,True,False,13
879,@StateDept @realDonaldTrump Mr. president you and your administration stands only and only for ZioNazi terrorist state of Israel.,True,True,False,No comments.,5,False,1,False,False,10
880,Ilhan faced as much hate from zionazis in her own party as in the republicans. For her to extend the hand at a time like this shows she has more balls then every bipartisan cuck combined,True,True,False,No comments.,5,False,1,False,False,10
881,the bachelor should be called RICH JEWS,True,True,False,association of the bachelor with RICH JEWS is strong indication of antisemitic sentiments. The linked article does not mention an relation to Je,2,True,3,False,False,13
882,@anewjusta It's too unsettling to teach the Holocaust. And it was only Jews... So there's that... &lt;insert sarcasm font&gt;,True,True,False,Trump fan. I couldn't find any antisemitic tweets,2,False,3,False,False,13
883,"🐇 According to a new study, #lol The only thing preventing kikes today might have been due to dog on grog rawr xd #alternativefacts :( 0⃣ 🎡 🆖 💆 🎢",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
884,"🏨 Without a doubt, #MAGA The problem with kikes controversially is the brainchild of very unlikely ? Rad :( 🉐 🚄 👒 💨 🐡 🐼 🐘 🇷🇺 🚥 9⃣ 😾 🌸",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
885,🌎   #TIL The media's one-sided view of kikes unsurprisingly could have been due to the sale of nacotics xD #FAKENEWS ! 🚶 👬 ❤ 👋 💍 🐨 🈲 🌹 🐂 🐎 🌂,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
886,🎩 Share This: #TIL The only thing preventing kikes undoubtedly was (((THEM))) :) #alternativefacts :( 🈲 😹 ☔ 🐤 5⃣ © 🙉 🎭 ➡ ℹ 5⃣ 💗,True,True,False,bot that sends out a lot of gibberish messages but this sentence is more coherent than others with an antisemitic message,5,False,2,False,False,2
887,Dr. Joseph Mengele already tested this course of treatment on Jews during the Holocaust.   He killed them. Don’t listen to Trump.  He is mentally ill.,True,True,False,No comments.,1,False,3,False,True,13
888,⚽ FYI #randum The media's love affair with kikes perhaps is the brainchild of Malcolm Turnbull . Hangery ! 👺 🐋 ♨ 👬 ⚓ ⛪ 👎 👘 🐨 💜 ↔ 🐢,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
889,ℹ   #TIL The issue of kikes in general is the fault of their inability to form coherent sentences ? Angry :( 💔 🚲 🔂 🏃 👗 👅 🐢 🌽 ▶ 🌱 🎭 🌑,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
890,"In 1941 Jews in the occupied Netherlands were still allowed to use sport facilities. A year later, in July 1942, deportations to extermination camps began. https://t.co/Ebl8LkpUUa",True,True,False,No comments.,1,False,3,False,True,13
891,"I'm a ""Zionazi"" cause i showed evidence of the temple in jerusalem existing where the temple mount is. Whoops. Sorry it offends you. https://t.co/w3y9PFTKL4",True,True,False,No comments.,1,False,3,True,False,13
892,19 April 1943 | Groups of Jews in the Warsaw Ghetto began the uprising against Germans. It lasted 27 days. Today we remember the heroism and sacrifice of people who chose to resist against impossible odd to die in dignity &amp; save the human spirit. https://t.co/Gw1xuO93HF https://t.co/PHZWfG0vEX,True,True,False,No comments.,1,False,3,False,True,13
893,"The Left 2003: ""NO WAR FOR OIL!""

( Fracking makes U.S. energy independent )

The Left 2020: ""NO WAR FOR JEWS!""",True,True,False,No comments.,1,False,3,True,False,13
894,@HuevosKikes Ladrones aprovechando la crisis No compró Huevos Kikes,True,False,False,No comments.,3,False,3,False,False,13
895,"Obligatory reminder that Judaism today is a false religion of the Rabbis, and that Jews need to convert to Christianity, which is the fulfilment and continuation of Old Testament covenantal Judaism.",True,True,False,stereotypical allegation: rejecting truth and being blind to the truth (old Christian accusation),5,False,1,False,False,2
896,“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. https://t.co/RgphLxIY6g,False,True,False,No comments.,3,False,3,False,False,13
897,"Tell it to the kikes, fagola https://t.co/2pwmVvUa8g",False,True,False,No comments.,3,False,3,False,False,13
898,"#ANAMEDÖneriyor: “Travels in search of Turkey's Jews / text, Ayşe Gürsan-Salzmann ; photography Laurence Salzmann” https://t.co/AnqcuawudB",True,True,False,No comments.,1,False,3,False,False,13
899,arrêtez de financer les armes des nazis stop à tous les produits zionazis https://t.co/O4aYXaut3P,True,False,False,No comments.,5,False,1,False,False,10
900,"@DanielSeidemann Fantastic news, Arab rule over majority Jews.",True,True,True,No comments.,1,False,3,False,False,13
901,💙 I bet #randum The media's one-sided view of kikes in most cases is the brainchild of aliens rawr xd FAKE :( 🐰 🔡 🐻 🗻 👃 😾 👪 🌙 7⃣ 🌜 🌑 🚻,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
902,"@Michali1990 @wealdengirl @BDSmovement There’s nothing Democrats can do to make Liberal American Jews vote against them. Not their vile antisemites, pro BDS stance, cozying up with Islamonazis, and hate for Israel.

American Jews still cling to the fantasy of conservative racism and bury their heads in the sand.",True,True,False,No comments.,1,False,2,True,False,13
903,Huevos Kikes anunció que entregará un millón de huevos a familias necesitadas en el Norte del Cauca y Santander  https://t.co/606JXL9GDh,True,False,False,No comments.,3,False,3,False,False,13
904,"Let's be honest: the reason so many people feel comfortable attacking Jews, verbally or physically, is because they think they're punching up. They think they're punching people with power and money.

Which, in fact, is the root of antisemitism.",True,True,False,No comments.,1,False,3,True,False,13
905,⛵   #Syria The media's one-sided view of kikes conceivably will be due to Tim Tams . Hangery ? 🎫 ❄ 🈺 ⏬ 🐁  🌵 🔰 🈚 🐭 🏤 👔,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
906,Not my boy Jeter downs wow was supposed to take kikes roster spot :///,True,True,False,"about: Enrique Javier Hernández (born August 24, 1991)[1] is a Puerto Rican professional baseball utility player for the Los Angeles Dodgers of Major League Baseball (MLB). He previously played for th",1,False,3,False,False,13
907,🗼 #unpopularopinion #MAGA The crisis currently plaguing kikes conceivably will be feral cats :) Mad . 🙅 🐔 ↔ 🚶 💜 🌜 🆙 👪 🚠 🚙 🐚 🈶,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
908,"The face of pure hatred. To see CWTDWYTK's Michael Hull blame government officials for not protecting Rockland Hasidic Jews is like an arsonist blaming firefighters or a rapist blaming police. Michael, you are a deranged anti-Semite.  https://t.co/hYruJJGPUv https://t.co/jIiL0tbPX6",True,True,False,No comments.,1,False,3,True,False,13
